yorum,product_name,Kategori
"Kıbrısta yaşamaktayım 1 yıl önce aldığım ve memnuniyetle kullanmakta olduğum KKTC Turkcell ev internetimin taahhüt süresi dolmuş ve bilgi verilmeden yeni bir taahhüt düzenlenerek 1 yıl daha uzatılmış. Kapatmak istediğimde cayma bedelinin çıkacağını belirttiler. Aylık fatura tutarımın ne kadar olduğunu da orada öğrendim. Daha önce bu konuyla alakalı müşteri hizmetlerini aradığımda temmuz ayında bittiğini ağustos ayında yenileneceğini iletmişlerdi. Bugün Girne tps merkez TİM ofisinde (Koton yanı) çalışan e*** hanım bunun düzeltilmeyeceğini bana mesaj iletildiğini söyledi. Şahsi telefonumda ki mesaj kutumu tek tek inceledi ve mesajı bulamayınca bana silmişsindir diyerek karşılık verdi. Bana belirtmiş oldukları 7575 den hiç mesaj gelmediğini iletmeme rağmen bana kullandığı ekranı göstererek gelmiş, sen silmişsindir dedi. Kendisine siz diye hitap etmeme rağmen bana sen diye hitap etmesi, tersler gibi konuşma tavrı aşağılayıcı bir gülümsemeyle yaklaşması bir şey söylediğinde dinlememesi ve doğru düzgün cevap vermemesi de ayrı bir şikayet konusu. Şubede bulunan tüm çalışanlar çok açık suratlı ve sürekli tersleyerek konuşuyorlar. Turkcell gibi büyük bir firmanın bunlara izin vermesi ve personellerini denetlememesi gerçekten çok üzücü. Bu konudaki mağduriyetimin giderilmesini ve ev internetimin kapatılmasını talep ediyorum. Bundan sonraki süreçte kendileriyle bir daha çalışmama kararı aldım.",Turkcell Haber Vermeden Taahhüt Yenilenmesi,Cayma
"Faturasız hattımı e-sim yapmak için faturalıya geçirdiler. Bir ay sonra arayıp sormadılar. Turkcell müşteri hizmetlerini aradım, hattımı faturalıya çevirdiler. Ben burada yaşamıyorum, faturasıza çevirin diyorum, cayma bedeli uygulanacakmış. Tamam, ne kadar cayma bedeli diyorum, bilmiyoruz diyorlar. Kısacası, Turkcell ve bayileri belli ki eğitimsiz, liyakatsiz bir zihniyete kurban gitmiş.",Turkcell Camlıkahve Ve Müşteri Hizmetleri İş Bilmezliği,Cayma
"Turkcelle bağla hayata değil, bağlanama hayata reklamı bekliyorum çünkü beni teknolojiden uzaklaştırdı. İnternete erişim sağlayamıyorum. Bu devirde şaka gibi ama gerçek; tatile gittim, çekmiyor. Evimde çekmiyor, yüksek bir yere çıkınca çekmiyor. Sürekli 3Gde ama asla video açtırmıyor. Ancak pencere kenarına yakınlaşırsam öyle biraz çekiyor. Hattımı taşıyacağım ama onu da yapamıyorum. 1000 küsur TLlik cayma bedeli çıkıyor. Acilen sorunumun çözülmesini istiyorum. Eşim de ben de mağduruz ve artık yetti canımıza. Kaç TLlik paket kullanıyorum, internet yetmez diye çok aldık. Kullanamıyoruz ki bitsin, öylece duruyorlar.",Turkcell İnternete Bağlanma Problemi,Cayma
Turkcell bayisine giderek Vodafone hattımı Turkcell taşıdım oradaki arkadaşlar in hiç biri cayma bedeli olduğunu söylemediler ısrarla taşıdılar. Şimdi Vodafone Turkcell geçiş yaptığım için bana 3168 TL cayma bedeli çıkarılmış Vodafone Turkcell şikayet ciyim asla borcu ödeme imkanım yoktur. Gereken her kuruma şikayetimi sürdürmeye devam edeceğim.,Turkcell Çözüm Bulunsun Lütfen Yardımcı Olunuz.,Cayma
"Turkcell Superbox hizmeti almıştık. Yaşadığımız yerde altyapı olmadığı için şimdi altyapı olan bir yere taşındık ve iptal etmek istiyoruz. Cihaz iadesi almıyorlar. Cayma bedeli ve cihaz parası olarak 4039 artı kalan tüm vergi bedeli ve seçilen paketin kalan gün/ay bedeli hesaplanıp tek seferde faturanıza yansıtılacak diyorlar. Cihaz iadesi yapalım, niye cihaz parası ödüyoruz dediğimde ise cihaz sizde kalıyor diyorlar. Alırken cihaz ücreti var mı dediğimizde, hepsi faturaya dahil dediler ama şimdi öğreniyoruz ki T.C. kimlik numarasına gidiyormuş ekstradan cihaz ücreti. Bunu da 3 ay sonra borç olup da ekstra geç kalma bedeli eklendikten sonra söylüyorlar. Antalya Döşemealtındaki Turkcell bayisine kim bilir kaç kere sorduk, ekstra cihaz ücreti var mı diye hepsi dahil dediler. Sizi yanıltmak için her şeyi yapıyorlar. Tercih edilmemeli.",Turkcell Superbox İptal Sağlamamak İçin Her Şey Yapılıyor,Cayma
"4 gün önce Turkcelle geçtim, şu anda telefonum zayıf çekiyor. Adıyaman merkezde olmama rağmen internetime ulaşım sağlayamıyorum. İşim gereği ikisini de çok aktif kullanıyorum. Taahhüt bozmak istediğim için 4 günde bana 250 TL masraf çıkartılıyor, buna itiraz ediyorum.",Turkcell Taahhüt Şikayetim Var,Cayma
"Merhabalar Cemal A****, Turkcell operatörüne geçişimizin ikinci ayında bulunmaktayız ve geçtiğimiz günden beri mağduriyetimizi bildirmekteyiz yetkililere ve müşteri temsilciliği ile de kayıt altında. Bulunduğumuz bölgede şebeke çok zayıf, aynı zamanda internet kullanılmayacak durumda. Müşteri hizmetlerini defalarca arayıp bildirdik, inceleme yapılacak denildi ve sonucunda kendilerince kabul edildiği belirtildi. Turkcellin bu bölgeye yatırım çalışması yapılacağını söylediler, tarihin belirli olmadığı da söylendi. Durum bu haldeyken operatörden çıkacağımızı belirttikten sonra, tarafımızca cayma bedelinin ödeneceği belirtildi. Sorunun Turkcell operatöründe olduğu ve mağduriyetimizden dolayı operatör değişikliği yapacağımız için cayma bedeli ödememizin haksızlık olduğunu düşünüyorum. Gereğinin yapılmasını talep ediyorum. Sağlıklı günler dilerim.",Turkcell Şebeke Sorunu İnternet Kullanılmayacak Durumda,Cayma
"Turkcell cayma bedeli çıkarıyor. Kanunlar gayet açık, 14 gün içinde cayma hakkım var fakat Turkcell cayma bedeli olarak 900 TL çıkarıyor. Tüketici Hakem Heyetine başvuracağım. Turkcell yasal olmayan parayı nasıl alacak çok merak ediyorum. Bana söylediklerini Tüketici Hakem Heyetinde de söylesinler bakalım.",Turkcell Cayma Bedeli Çıkarıyor,Cayma
Turkcell kafasına göre hat kullanım ücretini 165 TL den 220 TLye çıkarmış. Ve görüşmede 699 TL cayma bedeli istiyor. Haberim olmadan sosyal destek indirimini devre dışı bırakıyorlar. Bundan sonra Turkcelle hiçbir bağım kalmayacak. Kafalarına göre taahhüt fiyatlarını değiştiriyorlar,Turkcell Taahhütlü Faturaya Zam,Cayma
"Turkcell, biten taahhütnameyi bitmemiş gibi gösteriyor. Başka bir operatöre hat taşındığında, taahhüt bitmemiş gibi ileri bir tarih söylenip cayma bedeli alınıyor. Bu durum nedeniyle 1000 TL cayma bedeli ödemek zorunda kaldım. Turkcellin bu tutumundan şikayetçiyim.",Turkcell Bitmiş Taahhüt Bitmemiş Gibi Gösteriliyor,Cayma
"Yav kardeşim, güvenilir dedik, iyi çekiyor dedik. Bulunduğum Adıyaman TOKİ evlerinde çekmiyor, zor çekiyor. Hep kesinti yaşıyorum. Bıktım artık. Vodafone var arkadaşta, saat gibi çekiyor. Duraksama yok, bir şey yok. Bu faturamı verip ayrılacağım, cayma bedeli de ödemeyeceğim.",Turkcell'den Bıktım Şebeke Çekmiyor,Cayma
5442****15 numaralı hattım Manisa magnesya Turkcell bayinde yanlışlıkla Turkcell e taşındı bunun iptalini istedim hattımda taahhüt bulunduğu ve cayma bedeli olduğunu bildirdim iptal işlemi yapamadıklarını söylediler BTK online şikayette bulundum bunun iptali nasıl sağlanacak. Bilgi\nSerkan,Turkcell Manisa Bayi Şikayet,Cayma
"19 Mayıs 2024 günü Antalya Kipa Turkcell bayisine giderek hattımı taşımak istediğimi söyledim ve işlem başlatıldı. Takiben hattıma ait cayma bedeli çıktı ve Turkcell bu bedeli ödemediğini söylediği için işlemin iptal edilmesini istedim. Tüm bunlar 10 dakika içinde gerçekleşti. Bayiden bana bir kart veya benzeri bir şey verilmedi. 21 Mayıs 2024 günü telefonum kapandı. Bayiyi aradım. Yapacak bir şey olmadığını ve hattımın taşındığını söylediler. Turkcell başvuruyu kabul etmiş, akabinde iptal için yaptığım talebi kabul etmemiş. Canının istediği işlemi kabul ediyor canının istediğini kabul etmiyor. İki gündür telefonsuzum telefonumu kullanamıyorum. Telefondaki uygulamaların hepsi ( e- devlet, WhatsApp...) bloke olmuş. Mağduriyetimi anlatacak kelime bulamıyorum sinir küpüne döndüm. Turkcelli iyi bir operatör sanmakla hata etmişim sizin memnuniyetiniz onlar için hiçbir şey ifade etmiyor. İstemiyorum bundan sonra Turkcelli kullanmak zorunda bırakılıyorum. Bu zor balığa hayır diyorum haklarımı gas p edemezsiniz.",Turkcell Kullanmak Zor B Alığı,Cayma
Turkcell ile kontrat süresi 24.5.2024 tarihinde bitiyor. Öncesinden 30 nisanda arandım kontratı yeniledim. Fakat fiyatları yüksek olduğu için başka bir operatöre geçmek için 13.5.2024 te Turkcelli aradım bana cayma bedeli olarak 1.560 bin bedel ödersiniz dediler. Normalde 24.5.2024 süre olmasına rağmen cezai işlem uygulanmış. Bu mağduriyetin giderilmesi için gereğinin yapılmasını rica ediyorum. Yaklaşık 30 yıldır Turkcell müşterisi olduğum için böyle bir işlem yapılmış olması fazlasıyla üzdü beni,Turkcell Mağduriyet Oluşturmak İçin Elinden Geleni Yapıyor,Cayma
Merhaba bireysel telefon numarasını Turkcell esnaf paketine taşımak için başvuru yaptık. Eksik evrak sebebiyle hattım aramalara kapandı. Belgeleri gönderdik ve gönderdiğimiz belgedeki beyanı kabul etmediler. Yeniden belge gönderdik herhangi bir sonuç yok günlerdir telefonum aramalara kapalı. Müşteri hizmetleri bizi kurumsal temsilcisine yönlendiriyor kurumsal temsilci bir şey yapamayacağını söylüyor. Hattı başka operatöre taşımak istedik cayma bedeli yansır dediler. Ne kadar cayma bedeli yansıyacağını sorduğumuzda bu konuda biz ekranlardan yardımcı olamıyoruz dediler. Herhangi bir çözüm sunmuyorlar bu yüzden şikayetçiyim,Turkcell Esnaf Paketine Geçişte Bitmeyen Problem.,Cayma
"Turkcellden yeni hat satın aldım aktif edip kullanmaya başlayalı bir hafta bile olmadı, şebeke sorunu sebebiyle asla görüşme yapamıyorum evimde diğer operatörler gayet güzel çekerken Turkcell maalesef sürekli kapalı durumda. 12 aylık taahhüt yaptım fakat henüz deneme aşamasındayken taahhüdümün iptalini talep ettim. Şebeke sorunu incelenecek dediler ve olumlu cevap veremiyoruz dediler. Hem sorun Turkcellin sorunu hem bana cayma bedeli çıkartıyorlar. Ben bu bedeli ödemek istemiyorum, kullanamadığım ve benden kaynaklı olmayan sorunun bedelini neden ben ödüyorum. Bu konuda her türlü hakkımı biliyorum ve acil çözüm istiyorum",Turkcell Şebeke Sorununa Benden Cayma Bedeli İstiyor,Cayma
"Bulunduğum bölgede ne hat ne de internet düzgün çekmiyor. Defalarca talep oluşturdum ve sorunu çözmediniz. Tarafınızdan verilen bilgi, baz istasyonu yetersizliği yönünde. Ancak benim Turkcell ile yaptığım anlaşma 4.5G hızında olacağı yönündeydi. Abone olduğum günden beri düzenli bir çekim kalitesi yok; şebeke sembolü bazen sıfırlanıyor, 4.5G sembolü ise H veya E olarak gözüküyor. Sorum şu: Bu durumda cayma bedeli ödemeden hattımı iptal ettirebilir miyim, yoksa bu adaletsizliğe, zulme sözleşmem bitene kadar katlanmak zorunda mıyım?",Turkcell Hattın Bulunduğum Bölgede Çekmemesi,Cayma
"Turkcell! Başlı başına bir sorun oluşturuyorsunuz. Az önce faturamı inceledim, 2023 yılının Ağustos ayından beri fizy aboneliği kesiliyormuş. Fizynin ne olduğunu da az önce öğrendim. Ben bu paketi istemedim! Ayrıca cayma bedeli de aldınız, tebrik ederim. Şimdilik iptal edildi ama çok da emin olamıyorum.",Turkcell Fizy Aboneliği İptal Talebi,Cayma
"İşgüzar Turkcell, pop-up mesajıyla aylarca benden Süpermac paketi almış. En kısa zamanda, gerekirse cayma bedeli ödeyip hattımı taşıyacağım. Böyle bir saçmalık olamaz. Pop-up mesajla haftalık paket mi kitlenir kullanıcıya? Neyse, zaten şirketimde 50 kişi Turkcell kullanıyordu, hepsinin hattını taşıyacağım. Bir işlemi iptal ettirmek istesek 20 kere uğraştırırlar, pop-up mesajıyla direkt para kilitlemişler.",Supermac Paketi Turkcell İşgüzarlığı,Cayma
WhatsApp Instagram gibi sosyal medyalara bağlantı yok giremiyorum. Müşteri temsilicisini aradım 3 kere dakikalarca beklememe rağmen hiçbir türlü bağlanamadım. Tomarla para ödüyorum Turkcelle ama muhatabım yok. Böyle bir operatör neden var ki. Cayma bedeli ödemeden çıkmak istiyorum bu operatörden,Turkcell Sosyal Medyalara Bağlantı Yok,Cayma
Turkcelle pahalı pahalı paketler ama çekmiyor. 1 haftadır telefonum çekmiyor internete giremiyorum müşteri hizmetlerini arıyorum geçiştiriyorlar umursamıyorlar yüzüme telefon kapatıyorlar acil konuya el atmanızı istiyorum operatörü değiştirirsem de cayma bedeli istiyorlar bu ne,Turkcell Çekmiyor Ve İlgilenmiyorlar,Cayma
"Turkcell tarafından sunulan cayma bedeli uygulaması konusunda mağduriyet yaşadığımı belirtmek istiyorum. 11.04.2024 tarihinde 420₺ karşılığında maxi 20gb paketine bir yıllık taahhüt verdim. Ancak 15.04.2024 tarihinde, yani sadece dört günlük kullanım sonrasında iptal etmek istediğimde, müşteri hizmetleri tarafından benden 1.200₺ cayma bedeli talep edildi. Ayrıca, mevcut 220₺ olan tarifemin bitmesine on gün kala, güncel faturama yeni tarifenin bedeli olan 420₺ olarak yansıtılmış. Bununla birlikte, bu paketi alan müşterilere iki ay youtube.com Premium üyeliği verileceği yönünde bir vaat bulunmasına rağmen, müşteri temsilcisi bu durumu ekranında göremediğini ifade etti. Tüketici Mahkemesinde bu durumun çözülmesini umuyorum.",Turkcell Cayma Bedeli Hukukta Yeri Yok,Cayma
"Bursa Nilüfer Görükledeki Turkcell şubesine gittim ve hattımı Turkcelle taşıdım. Bana söylenen paket ile numarama tanımlanan paket farklı olduğu için mağdur oldum. Çalışan bana, Turkcelllilerle bedava konuşabileceğimi söylemişti. Ancak daha yeni geçtiğim paketten caymak istediğimde cayma bedeli talep ediyorlar. Turkcell kurumundan mağduriyetimin giderilmesini talep ediyorum.",Turkcell Tarafından Mağdur Edildim,Cayma
"Bir buçuk ay önce Turkcelle geçtim ve geçtiğimden beri sürekli mobil veride sorun yaşıyorum. Satın aldığım paketi hiçbir şekilde kullanamıyorum. Hızım sürekli 2 MB/snin altında, kopmalar oluyor ve defalarca kez aramama rağmen sorun çözülmüyor. Başka operatöre geçtiğim için pişman oldum ve tekrar değiştirmek istediğimde benden cayma bedeli isteniyor. Oysa hizmeti alamadığım halde faturayı ödüyorum. Yıl 2024 ve ben telefonumdan internet kullanamıyorum. Sürekli güncelleme yapın, telefonu kapatıp açın deniliyor. Ancak günde 15 kere telefonu açıp kapatmak zorunda değilim. Başka operatörde yaşadığım sorunlar nedeniyle geçiş yaptım ancak durum daha da kötüleşti. Buna rağmen faturanın son günü olduğunda günde beş mesaj alıyorum. Faturayı ödüyoruz, ücretinizi alıyorsunuz, peki hizmeti neden düzgün alamıyorum? Kimse bu durumu sorgulamıyor. Eğer sorun üç gün daha devam ederse, Turkcelle ödediğim ve ödeyeceğim cayma bedelini de içerecek şekilde şikayetçi olacağım. Almadığım hizmet için ödeme yapmak zorunda değilim. Günde beş altı defa Turkcelli aramak zorunda kalmamalıyım.",Turkcell İnternet Donma Kopma Düşük Hız,Cayma
"Kızıma ait akıllı saat için Turkcell hattı satın aldım. Bir süre sonra kızım saati kullanmayı bıraktı ve hattı iptal ettirmek istedim. Müşteri hizmetleri çalışanı, Hattı faturasız kullanıma çevirelim, daha sonra kullanmak isteyebilirsiniz dedi ve biz de faturasız kullanıma çevirdik. Bir ay sonra faturama cayma bedeli yansıtıldığını gördüm. Hiçbir bilgilendirme yapılmadan, aradığımda ses kaydını dinleyeceklerini ve 72 saat sonra haber vereceklerini söylediler. Ancak hiçbir geri dönüş alamadım. Tekrar aradığımda telefonumun kapalı olduğunu ve mesaj atıldığını söylediler, fakat telefonum hiç kapalı olmaz ve herhangi bir mesaj da almamıştım. Bir üst birimle görüşmek istiyorum dediğimde, bir üst birimin de olmadığını öğrendim.",Turkcell Bir Dahada Almam,Cayma
"Turkcell taahhüdümün bitmesine 16 gün kala yeni tarifeye geçtiğim için ücreti bu aya yansıtmışlar, bunu anlayamıyorum. Normalde taahhüt bittikten sonra yeni tarifenin başlaması gerekir. Mantık olarak bu, insanları yanıltmak anlamına geliyor. Bu ay 180 TL ödemem gerekirken, 380 TL ödemem gerekiyor ve iptal etmek istediğimde de 800 TLlik bir cayma bedeli olduğunu söylüyorlar. Yıllardır müşterileri olarak hattımı başka bir operatöre taşıyacağım ve çevremdeki insanlara da operatör değiştirmelerini tavsiye edeceğim.",Turkcell'in Pahalı Ve Saçma Paketleri,Cayma
"Turkcelle hattımı taşıdıktan sonra telefonun internetinden hiç faydalanamadım. Çekmiyordu, bir ay kaldıktan sonra Vodafonea taşıdım. Bu bir ayda belki de 4/5 kez şikayetimi bildirdim Turkcelle, değişiklik olmadı. 800 lira cayma bedeli ödettiler. Sıkıntı hatta olmasına rağmen.",Turkcell İnternet Sorunu Ve Cayma Bedeli Mağduriyeti,Cayma
Çekim kalitesi yüzünden düzgün bir şekilde kullanamadığım faturalı hattın iptali nedeniyle aşırı yüksek bir ücret talep ettiler. Dört ay kullanmama rağmen 630 TL cayma bedeli çok fazla. Dört ay boyunca yeterli çekim gücü sağlayamayan bir operatör için bu durumun derhal düzeltilmesini talep ediyorum. Aksi takdirde gerekli mercilere başvuracağımı bildiririm.,Turkcell Haksız Kazanç Sağlaması,Cayma
"Turkcellde paketim bittiğinde aradım ve paket yenileme için görüştüm. Sonrasında beni bir kişi arayıp Premium yeni aile TV diye bir hizmet sundu. İşimin yoğunluğunu belirterek bu hizmeti istemediğimi ifade ettim. Bugün faturalarımı incelediğimde, normalde 300 TL olmaması gereken faturanın bu miktarda olduğunu gördüm ve bu Premium TV hizmetinin paketim yenilendiği günden beri mevcut olduğunu fark ettim. Bu hizmetin iptali için daha önce aradığım halde iptal edilmemiş olduğunu öğrendim. Şu an müşteri hizmetlerini aradığımda ise bana 290 TL cayma bedeli çıkarıldığını söylediler. Bu durumdan dolayı mağduriyetimi ifade etmek istiyorum.",Turkcell Dolan Dırı Cı Lik,Cayma
